invoice_date,job_card_date,business_partner_name,vehicle_no,vehicle_model,current_km_reading,invoice_line_text,year,month,units_sold,system_category,refined_system_category
2018-05-31,2018-05-31,maheXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,4,3M OIL,2018,May,1,Miscellaneous,Miscellaneous
2018-05-31,2018-05-31,maheXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,4,CONSUMABLES,2018,May,1,Miscellaneous,Miscellaneous
2018-05-31,2018-05-31,niveXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR AS 200,0,OIL FILTER,2018,May,1,Miscellaneous,Miscellaneous
2018-05-31,2018-05-31,niveXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR AS 200,0,DISC OIL,2018,May,1,Braking System,Miscellaneous
2018-05-31,2018-05-31,niveXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR AS 200,0,AIR FILTER CHECKUP,2018,May,1,Miscellaneous,Miscellaneous
2018-05-31,2018-05-31,niveXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR AS 200,0,COOLANT OIL,2018,May,1,Miscellaneous,Miscellaneous
2018-01-06,2018-01-06,chanXXXXXXXXXX,KA05KJXXXX,BAJAJ PULSAR 150,4464,CONSUMABLES,2018,January,1,Miscellaneous,Miscellaneous
2018-01-06,2018-01-06,chanXXXXXXXXXX,KA05KJXXXX,BAJAJ PULSAR 150,4464,3M OIL,2018,January,1,Miscellaneous,Miscellaneous
2018-01-06,2018-01-06,chanXXXXXXXXXX,KA05KJXXXX,BAJAJ PULSAR 150,4464,AIR FILTER CHECKUP,2018,January,1,Miscellaneous,Miscellaneous
2018-01-06,2018-01-06,giriXXXXXXXXXX,KA03JLXXXX,BAJAJ AVENGER STREET 220,4424,AIR FILTER CHECKUP,2018,January,1,Miscellaneous,Miscellaneous
2018-01-06,2018-01-06,sachXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,6700,POLISH,2018,January,1,General Service & Labour,Miscellaneous
2018-01-06,2018-01-06,sachXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,6700,AIR FILTER,2018,January,1,Miscellaneous,Miscellaneous
2018-01-06,2018-01-06,sachXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,6700,CONSUMABLES,2018,January,1,Miscellaneous,Miscellaneous
2018-01-06,2018-01-06,sachXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,6700,3M OIL,2018,January,1,Miscellaneous,Miscellaneous
2018-01-06,2018-01-06,VENKXXXXXXXXXX,KA53EWXXXX,BAJAJ CT 100,978,3M OIL,2018,January,1,Miscellaneous,Miscellaneous
2018-01-06,2018-01-06,VENKXXXXXXXXXX,KA53EWXXXX,BAJAJ CT 100,978,CONSUMABLES,2018,January,1,Miscellaneous,Miscellaneous
2018-01-06,2018-01-06,VENKXXXXXXXXXX,KA53EWXXXX,BAJAJ CT 100,978,POLISH,2018,January,1,General Service & Labour,Miscellaneous
2018-01-06,2018-01-06,kumaXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 180,22480,STOPPER WELDING,2018,January,1,Miscellaneous,Miscellaneous
2018-01-06,2018-01-06,kumaXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 180,22480,AIR FILTER CHECKUP,2018,January,1,Miscellaneous,Miscellaneous
2018-01-06,2018-01-06,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR RS 200,460,OIL FILTER,2018,January,1,Miscellaneous,Miscellaneous
2018-01-06,2018-01-06,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR RS 200,460,POLISH,2018,January,1,General Service & Labour,Miscellaneous
2018-01-06,2018-01-06,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR RS 200,460,CONSUMABLES,2018,January,1,Miscellaneous,Miscellaneous
2018-01-06,2018-01-06,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR RS 200,460,3M OIL,2018,January,1,Miscellaneous,Miscellaneous
2018-02-06,2018-02-06,rameXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR 150,16544,DISC OIL,2018,February,1,Braking System,Miscellaneous
2018-02-06,2018-02-06,rameXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR 150,16544,AIR FILTER CHECKUP,2018,February,1,Miscellaneous,Miscellaneous
2018-02-06,2018-02-06,gaurXXXXXXXXXX,KA53X9XXXX,BAJAJ PULSAR 180,16183,AIR FILTER CHECKUP,2018,February,1,Miscellaneous,Miscellaneous
2018-02-06,2018-02-06,nageXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET 220,5805,POLISH,2018,February,1,General Service & Labour,Miscellaneous
2018-02-06,2018-02-06,nageXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET 220,5805,AIR FILTER,2018,February,1,Miscellaneous,Miscellaneous
2018-02-06,2018-02-06,nageXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET 220,5805,3M OIL,2018,February,1,Miscellaneous,Miscellaneous
2018-02-06,2018-02-06,nageXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET 220,5805,CONSUMABLES,2018,February,1,Miscellaneous,Miscellaneous
2018-02-06,2018-02-06,JoanXXXXXXXXXX,KA03JRXXXX,BAJAJ PLATINA,5000,CONSUMABLES,2018,February,1,Miscellaneous,Miscellaneous
2018-02-06,2018-02-06,JoanXXXXXXXXXX,KA03JRXXXX,BAJAJ PLATINA,5000,OIL FILTER,2018,February,1,Miscellaneous,Miscellaneous
2018-02-06,2018-02-06,tamiXXXXXXXXXX,TAMILAXXXX,BAJAJ PULSAR 220,700,CONSUMABLES,2018,February,1,Miscellaneous,Miscellaneous
2018-02-06,2018-02-06,tamiXXXXXXXXXX,TAMILAXXXX,BAJAJ PULSAR 220,700,POLISH,2018,February,1,General Service & Labour,Miscellaneous
2018-02-06,2018-02-06,tamiXXXXXXXXXX,TAMILAXXXX,BAJAJ PULSAR 220,700,3M OIL,2018,February,1,Miscellaneous,Miscellaneous
2018-02-06,2018-02-06,tamiXXXXXXXXXX,TAMILAXXXX,BAJAJ PULSAR 220,700,TANK COVER,2018,February,1,Fuel System,Miscellaneous
2018-04-06,2018-02-06,gaurXXXXXXXXXX,PB08BHXXXX,BAJAJ XCD 135,0,OIL FILTER,2018,April,1,Miscellaneous,Miscellaneous
2018-03-06,2018-03-06,rohiXXXXXXXXXX,KA03JKXXXX,BAJAJ PULSAR RS 200,10442,OIL FILTER,2018,March,1,Miscellaneous,Miscellaneous
2018-03-06,2018-03-06,chanXXXXXXXXXX,KA53EBXXXX,BAJAJ DISCOVER,50457,OIL FILTER,2018,March,1,Miscellaneous,Miscellaneous
2018-03-06,2018-03-06,tippXXXXXXXXXX,KA03JQXXXX,BAJAJ PULSAR 150,7417,AIR FILTER,2018,March,1,Miscellaneous,Miscellaneous
2018-03-06,2018-03-06,shanXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR NS 200,764,OIL FILTER,2018,March,1,Miscellaneous,Miscellaneous
2018-03-06,2018-03-06,shanXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR NS 200,764,3M OIL,2018,March,1,Miscellaneous,Miscellaneous
2018-03-06,2018-03-06,shanXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR NS 200,764,CONSUMABLES,2018,March,1,Miscellaneous,Miscellaneous
2018-03-06,2018-03-06,shanXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR NS 200,764,POLISH,2018,March,1,General Service & Labour,Miscellaneous
2018-03-06,2018-03-06,AMOLXXXXXXXXXX,MH14GGXXXX,BAJAJ AVENGER STREET 220,20173,AIR FILTER CHECKUP,2018,March,1,Miscellaneous,Miscellaneous
2018-03-06,2018-03-06,srinXXXXXXXXXX,KA51K9XXXX,BAJAJ PULSAR 150,26664,BORE KIT,2018,March,1,Miscellaneous,Miscellaneous
2018-03-06,2018-03-06,srinXXXXXXXXXX,KA51K9XXXX,BAJAJ PULSAR 150,26664,VALVE KIT,2018,March,1,Engine & Transmission,Miscellaneous
2018-03-06,2018-03-06,srinXXXXXXXXXX,KA51K9XXXX,BAJAJ PULSAR 150,26664,VALVE GUIDE,2018,March,1,Engine & Transmission,Miscellaneous
2018-03-06,2018-03-06,srinXXXXXXXXXX,KA51K9XXXX,BAJAJ PULSAR 150,26664,VALVE GRAINDING,2018,March,1,Engine & Transmission,Miscellaneous
2018-03-06,2018-03-06,srinXXXXXXXXXX,KA51K9XXXX,BAJAJ PULSAR 150,26664,PACKING KIT,2018,March,1,Miscellaneous,Miscellaneous
2018-03-06,2018-03-06,srinXXXXXXXXXX,KA51K9XXXX,BAJAJ PULSAR 150,26664,HEAD REST,2018,March,1,Miscellaneous,Miscellaneous
2018-03-06,2018-03-06,srinXXXXXXXXXX,KA51K9XXXX,BAJAJ PULSAR 150,26664,CRANK RESET,2018,March,1,Engine & Transmission,Miscellaneous
2018-03-06,2018-03-06,srinXXXXXXXXXX,KA51K9XXXX,BAJAJ PULSAR 150,26664,SPARK PLUG,2018,March,1,Miscellaneous,Miscellaneous
2018-03-06,2018-03-06,srinXXXXXXXXXX,KA51K9XXXX,BAJAJ PULSAR 150,26664,AIR FILTER,2018,March,1,Miscellaneous,Miscellaneous
2018-03-06,2018-03-06,srinXXXXXXXXXX,KA51K9XXXX,BAJAJ PULSAR 150,26664,LOADING GEAR,2018,March,1,Miscellaneous,Miscellaneous
2018-03-06,2018-03-06,srinXXXXXXXXXX,KA51K9XXXX,BAJAJ PULSAR 150,26664,CLUTCH BELL REST,2018,March,1,Engine & Transmission,Miscellaneous
2018-04-06,2018-04-06,kumaXXXXXXXXXX,KA53EMXXXX,BAJAJ AVENGER STREET 220,33695,AIR FILTER CHECKUP,2018,April,1,Miscellaneous,Miscellaneous
2018-04-06,2018-04-06,anisXXXXXXXXXX,KA03JGXXXX,BAJAJ AVENGER STREET 220,16736,CRASH GUARD,2018,April,1,Body & Accessories,Miscellaneous
2018-04-06,2018-04-06,anisXXXXXXXXXX,KA03JGXXXX,BAJAJ AVENGER STREET 220,16736,AIR FILTER CHECKUP,2018,April,1,Miscellaneous,Miscellaneous
2018-04-06,2018-04-06,sureXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,2562,3M OIL,2018,April,1,Miscellaneous,Miscellaneous
2018-04-06,2018-04-06,sureXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,2562,CONSUMABLES,2018,April,1,Miscellaneous,Miscellaneous
2018-04-06,2018-04-06,manjXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 220,13850,AIR FILTER CHECKUP,2018,April,1,Miscellaneous,Miscellaneous
2018-04-06,2018-04-06,VINEXXXXXXXXXX,KA01EPXXXX,BAJAJ PULSAR LS135,0,OIL FILTER,2018,April,1,Miscellaneous,Miscellaneous
2018-04-06,2018-04-06,VINEXXXXXXXXXX,KA01EPXXXX,BAJAJ PULSAR LS135,0,UNKNOWN PART,2018,April,1,Miscellaneous,Miscellaneous
2018-04-06,2018-04-06,vineXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,6804,3M OIL,2018,April,1,Miscellaneous,Miscellaneous
2018-04-06,2018-04-06,vineXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,6804,AIR FILTER,2018,April,1,Miscellaneous,Miscellaneous
2018-04-06,2018-04-06,vineXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,6804,CONSUMABLES,2018,April,1,Miscellaneous,Miscellaneous
2018-04-06,2018-04-06,poliXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,6350,3M OIL,2018,April,1,Miscellaneous,Miscellaneous
2018-04-06,2018-04-06,poliXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,6350,CONSUMABLES,2018,April,1,Miscellaneous,Miscellaneous
2018-05-06,2018-05-06,shivXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 180,62,TANK COVER,2018,May,1,Fuel System,Miscellaneous
2018-05-06,2018-05-06,naveXXXXXXXXXX,KA53EWXXXX,BAJAJ DISCOVER 125,737,POLISH,2018,May,1,General Service & Labour,Miscellaneous
2018-05-06,2018-05-06,naveXXXXXXXXXX,KA53EWXXXX,BAJAJ DISCOVER 125,737,3M OIL,2018,May,1,Miscellaneous,Miscellaneous
2018-05-06,2018-05-06,naveXXXXXXXXXX,KA53EWXXXX,BAJAJ DISCOVER 125,737,CONSUMABLES,2018,May,1,Miscellaneous,Miscellaneous
2018-05-06,2018-05-06,nagaXXXXXXXXXX,KA53EXXXXX,BAJAJ CT 100,400,3M OIL,2018,May,1,Miscellaneous,Miscellaneous
2018-05-06,2018-05-06,nagaXXXXXXXXXX,KA53EXXXXX,BAJAJ CT 100,400,CONSUMABLES,2018,May,1,Miscellaneous,Miscellaneous
2018-05-06,2018-05-06,nagaXXXXXXXXXX,KA53EXXXXX,BAJAJ CT 100,400,POLISH,2018,May,1,General Service & Labour,Miscellaneous
2018-05-06,2018-05-06,rajgXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,7127,AIR FILTER CHECKUP,2018,May,1,Miscellaneous,Miscellaneous
2018-05-06,2018-05-06,manjXXXXXXXXXX,KA53EXXXXX,BAJAJ CT 100,766,3M OIL,2018,May,1,Miscellaneous,Miscellaneous
2018-05-06,2018-05-06,manjXXXXXXXXXX,KA53EXXXXX,BAJAJ CT 100,766,CONSUMABLES,2018,May,1,Miscellaneous,Miscellaneous
2018-05-06,2018-05-06,manjXXXXXXXXXX,KA53EXXXXX,BAJAJ CT 100,766,POLISH,2018,May,1,General Service & Labour,Miscellaneous
2018-05-06,2018-05-06,BHARXXXXXXXXXX,TN09AFXXXX,BAJAJ CT 100,0,GEAR SHAFT,2018,May,1,Engine & Transmission,Miscellaneous
2018-05-06,2018-05-06,BHARXXXXXXXXXX,TN09AFXXXX,BAJAJ CT 100,0,PACKING,2018,May,1,Miscellaneous,Miscellaneous
2018-06-06,2018-06-06,PRITXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 160,494,3M OIL,2018,June,1,Miscellaneous,Miscellaneous
2018-06-06,2018-06-06,PRITXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 160,494,OIL FILTER,2018,June,1,Miscellaneous,Miscellaneous
2018-06-06,2018-06-06,PRITXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 160,494,CONSUMABLES,2018,June,1,Miscellaneous,Miscellaneous
2018-06-06,2018-06-06,PRITXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 160,494,RC CARD,2018,June,1,Miscellaneous,Miscellaneous
2018-06-06,2018-06-06,SRI XXXXXXXXXX,KA01HZXXXX,BAJAJ AVENGER STREET 220,0,3M OIL,2018,June,1,Miscellaneous,Miscellaneous
2018-06-06,2018-06-06,SRI XXXXXXXXXX,KA01HZXXXX,BAJAJ AVENGER STREET 220,0,CONSUMABLES,2018,June,1,Miscellaneous,Miscellaneous
2018-06-06,2018-06-06,SRI XXXXXXXXXX,KA01HZXXXX,BAJAJ AVENGER STREET 220,0,POLISH,2018,June,1,General Service & Labour,Miscellaneous
2018-06-06,2018-06-06,KENNXXXXXXXXXX,MH14FLXXXX,BAJAJ PULSAR 180,27567,MASTER CYLENDER,2018,June,1,Miscellaneous,Miscellaneous
2018-06-06,2018-06-06,KENNXXXXXXXXXX,MH14FLXXXX,BAJAJ PULSAR 180,27567,AIR FILTER,2018,June,1,Miscellaneous,Miscellaneous
2018-06-06,2018-06-06,KENNXXXXXXXXXX,MH14FLXXXX,BAJAJ PULSAR 180,27567,DISC OIL,2018,June,1,Braking System,Miscellaneous
2018-06-06,2018-06-06,paruXXXXXXXXXX,KA03JPXXXX,BAJAJ PULSAR 220,3680,3M OIL,2018,June,1,Miscellaneous,Miscellaneous
2018-06-06,2018-06-06,paruXXXXXXXXXX,KA03JPXXXX,BAJAJ PULSAR 220,3680,CONSUMABLES,2018,June,1,Miscellaneous,Miscellaneous
2018-06-06,2018-06-06,paruXXXXXXXXXX,KA03JPXXXX,BAJAJ PULSAR 220,3680,AIR FILTER,2018,June,1,Miscellaneous,Miscellaneous
2018-06-06,2018-06-06,krisXXXXXXXXXX,AP09BWXXXX,BAJAJ PULSAR 150,68284,AIR FILTER,2018,June,1,Miscellaneous,Miscellaneous
2018-06-06,2018-06-06,mohaXXXXXXXXXX,KA53ETXXXX,BAJAJ PULSAR NS 200,11114,AIR FILTER,2018,June,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,puniXXXXXXXXXX,KA53EJXXXX,BAJAJ PULSAR 180,35544,AIR FILTER CHECKUP,2018,July,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,srinXXXXXXXXXX,KA04HWXXXX,BAJAJ DISCOVER 150,47486,OIL FILTER,2018,July,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,srinXXXXXXXXXX,KA04HWXXXX,BAJAJ DISCOVER 150,47486,GRIPPER,2018,July,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,prasXXXXXXXXXX,KA53S1XXXX,BAJAJ DISCOVER,0,OIL FILTER,2018,July,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,prasXXXXXXXXXX,KA53S1XXXX,BAJAJ DISCOVER,0,AIR FILTER,2018,July,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,chetXXXXXXXXXX,CHETHAXXXX,BAJAJ AVENGER STREET 180,721,3M OIL,2018,July,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,chetXXXXXXXXXX,CHETHAXXXX,BAJAJ AVENGER STREET 180,721,CONSUMABLES,2018,July,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,chetXXXXXXXXXX,CHETHAXXXX,BAJAJ AVENGER STREET 180,721,POLISH,2018,July,1,General Service & Labour,Miscellaneous
2018-07-06,2018-07-06,GANEXXXXXXXXXX,AP03CPXXXX,BAJAJ PULSAR 220,1934,3M OIL,2018,July,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,GANEXXXXXXXXXX,AP03CPXXXX,BAJAJ PULSAR 220,1934,CONSUMABLES,2018,July,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,GANEXXXXXXXXXX,AP03CPXXXX,BAJAJ PULSAR 220,1934,POLISH,2018,July,1,General Service & Labour,Miscellaneous
2018-07-06,2018-07-06,ananXXXXXXXXXX,ANANDXXXX,BAJAJ PULSAR 150,19119,AIR FILTER,2018,July,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,chanXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 180,1047,POLISH,2018,July,1,General Service & Labour,Miscellaneous
2018-07-06,2018-07-06,chanXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 180,1047,3M OIL,2018,July,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,chanXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 180,1047,CONSUMABLES,2018,July,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,naraXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,8109,AIR FILTER,2018,July,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,naraXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,8109,3M OIL,2018,July,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,naraXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,8109,CONSUMABLES,2018,July,1,Miscellaneous,Miscellaneous
2018-07-06,2018-07-06,madhXXXXXXXXXX,KA01HWXXXX,BAJAJ PULSAR NS 160,9780,OIL FILTER,2018,July,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,ANILXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 150,27906,CLUTCH BELL REST,2018,August,1,Engine & Transmission,Miscellaneous
2018-08-06,2018-08-06,ANILXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 150,27906,AIR FILTER,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,ANILXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 150,27906,SERVICE,2018,August,1,General Service & Labour,Miscellaneous
2018-08-06,2018-08-06,ANILXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 150,27906,SPARK PLUG,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,ANILXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 150,27906,LOADING GEAR,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,ANILXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 150,27906,PACKING KIT,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,ANILXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 150,27906,HEAD REST,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,ANILXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 150,27906,VALVE KIT,2018,August,1,Engine & Transmission,Miscellaneous
2018-08-06,2018-08-06,ANILXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 150,27906,VALVE GRAINDING,2018,August,1,Engine & Transmission,Miscellaneous
2018-08-06,2018-08-06,ANILXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 150,27906,BORE KIT,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,ANILXXXXXXXXXX,KA03JCXXXX,BAJAJ PULSAR 150,27906,VALVE GUIDE,2018,August,1,Engine & Transmission,Miscellaneous
2018-08-06,2018-08-06,RAGHXXXXXXXXXX,KA53ESXXXX,BAJAJ PULSAR 150,9064,AIR FILTER CHECKUP,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,SUMIXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 220,737,CONSUMABLES,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,SUMIXXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 220,737,TANK COVER,2018,August,1,Fuel System,Miscellaneous
2018-08-06,2018-08-06,mulaXXXXXXXXXX,KA53EUXXXX,BAJAJ CT 100,3712,CONSUMABLES,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,mulaXXXXXXXXXX,KA53EUXXXX,BAJAJ CT 100,3712,3M OIL,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,mulaXXXXXXXXXX,KA53EUXXXX,BAJAJ CT 100,3712,AIR FILTER,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,kuldXXXXXXXXXX,KA01HTXXXX,BAJAJ PULSAR 220,9010,DISC OIL,2018,August,1,Braking System,Miscellaneous
2018-08-06,2018-08-06,kuldXXXXXXXXXX,KA01HTXXXX,BAJAJ PULSAR 220,9010,DISK PAD,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,kuldXXXXXXXXXX,KA01HTXXXX,BAJAJ PULSAR 220,9010,AIR FILTER,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,mithXXXXXXXXXX,KA53EVXXXX,BAJAJ PLATINA,3700,3M OIL,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,mithXXXXXXXXXX,KA53EVXXXX,BAJAJ PLATINA,3700,CONSUMABLES,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,mithXXXXXXXXXX,KA53EVXXXX,BAJAJ PLATINA,3700,TANK COVER,2018,August,1,Fuel System,Miscellaneous
2018-08-06,2018-08-06,arviXXXXXXXXXX,KA19ENXXXX,BAJAJ PULSAR 220,0,FORK CONE SET,2018,August,1,Suspension & Wheels,Miscellaneous
2018-08-06,2018-08-06,arviXXXXXXXXXX,KA19ENXXXX,BAJAJ PULSAR 220,0,DOOM SCREW KIT,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,arviXXXXXXXXXX,KA19ENXXXX,BAJAJ PULSAR 220,0,AIR INTAKE,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,arviXXXXXXXXXX,KA19ENXXXX,BAJAJ PULSAR 220,0,TOP PLATE,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,arviXXXXXXXXXX,KA19ENXXXX,BAJAJ PULSAR 220,0,SPEEDOMETER,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,arviXXXXXXXXXX,KA19ENXXXX,BAJAJ PULSAR 220,0,SPEEDOMETER,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,arviXXXXXXXXXX,KA19ENXXXX,BAJAJ PULSAR 220,0,SPEEDOMETER CLAMP,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,arviXXXXXXXXXX,KA19ENXXXX,BAJAJ PULSAR 220,0,HANDLE HOLDER,2018,August,1,Miscellaneous,Miscellaneous
2018-08-06,2018-08-06,arviXXXXXXXXXX,KA19ENXXXX,BAJAJ PULSAR 220,0,SPEEDOMETER COVER,2018,August,1,Body & Accessories,Miscellaneous
2018-08-06,2018-08-06,arviXXXXXXXXXX,KA19ENXXXX,BAJAJ PULSAR 220,0,WELDING,2018,August,1,Miscellaneous,Miscellaneous
2018-09-06,2018-09-06,HARIXXXXXXXXXX,KA53V2XXXX,BAJAJ PLATINA,0,TANK COVER,2018,September,1,Fuel System,Miscellaneous
2018-09-06,2018-09-06,HARIXXXXXXXXXX,KA53V2XXXX,BAJAJ PLATINA,0,CLUTCH YOUCK,2018,September,1,Engine & Transmission,Miscellaneous
2018-09-06,2018-09-06,pradXXXXXXXXXX,KA53EVXXXX,BAJAJ CT 100,3648,3M OIL,2018,September,1,Miscellaneous,Miscellaneous
2018-09-06,2018-09-06,MALLXXXXXXXXXX,KA34EHXXXX,BAJAJ PULSAR 150,9706,AIR FILTER CHECKUP,2018,September,1,Miscellaneous,Miscellaneous
2018-09-06,2018-09-06,MALLXXXXXXXXXX,KA34EHXXXX,BAJAJ PULSAR 150,9706,DISC OIL,2018,September,1,Braking System,Miscellaneous
2018-09-06,2018-09-06,MALLXXXXXXXXXX,KA34EHXXXX,BAJAJ PULSAR 150,9706,DISK PAD,2018,September,1,Miscellaneous,Miscellaneous
2018-09-06,2018-09-06,KALYXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,1872,AIR FILTER CHECKUP,2018,September,1,Miscellaneous,Miscellaneous
2018-09-06,2018-09-06,KALYXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,1872,3M OIL,2018,September,1,Miscellaneous,Miscellaneous
2018-09-06,2018-09-06,KALYXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,1872,POLISH,2018,September,1,General Service & Labour,Miscellaneous
2018-09-06,2018-09-06,KALYXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,1872,CONSUMABLES,2018,September,1,Miscellaneous,Miscellaneous
2018-09-06,2018-09-06,sampXXXXXXXXXX,KA53EVXXXX,BAJAJ AVENGER STREET,4106,AIR FILTER CHECKUP,2018,September,1,Miscellaneous,Miscellaneous
2018-09-06,2018-09-06,sampXXXXXXXXXX,KA53EVXXXX,BAJAJ AVENGER STREET,4106,DISC OIL,2018,September,1,Braking System,Miscellaneous
2018-09-06,2018-09-06,sathXXXXXXXXXX,KA53EKXXXX,BAJAJ PULSAR 150,26447,TANK COVER,2018,September,1,Fuel System,Miscellaneous
